"Y";"media";"radio";"Y1";"Y2";"Y109";"Y181";"Y289"
"649";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"650";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"651";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"652";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"653";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"654";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"655";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"656";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"657";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"658";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"659";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"660";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"661";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"662";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"663";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"664";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"665";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"666";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"667";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"668";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"669";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"670";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"671";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"672";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"673";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"674";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"675";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"676";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"677";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"678";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"679";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"680";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"681";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"682";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"683";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"684";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"685";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"686";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"687";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"688";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"689";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"690";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"691";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"692";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"693";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"694";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"695";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"696";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"697";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"698";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"699";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"700";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"701";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"702";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"703";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"704";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"705";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"706";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"707";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"708";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"709";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"710";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"711";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"712";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"713";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"714";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"715";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"716";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"717";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"718";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"719";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"720";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"721";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"722";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"723";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"724";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"725";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"726";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"727";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"728";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"729";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"730";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"731";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"732";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"733";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"734";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"735";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"736";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"737";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"738";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"739";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"740";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"741";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"742";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"743";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"744";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"745";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"746";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"747";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"748";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"749";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"750";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"751";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"752";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"753";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"754";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"755";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"756";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"757";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"758";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"759";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"760";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"761";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"762";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"763";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"764";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"765";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"766";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"767";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"768";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"769";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"770";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"771";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"772";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"773";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"774";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"775";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"776";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"777";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"778";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"779";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"780";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"781";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"782";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"783";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"784";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"785";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"786";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"787";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"788";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"789";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"790";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"791";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"792";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"793";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"794";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"795";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"796";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"797";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"798";29.3750850352;31.5731708251333;1.93293236136854;72.993094158;80.7580130449;18.5944965219;18.6792813836;76.6636613224
"799";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"800";33.886907168;31.8382955484;1.95559108888669;76.3395150118;82.2637679436;20.8001361639;18.9752954104;72.993094158
"801";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"802";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"803";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"804";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"805";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"806";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"807";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"808";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"809";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"810";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"811";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"812";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"813";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"814";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"815";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"816";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"817";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"818";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"819";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"820";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"821";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"822";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"823";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"824";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"825";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"826";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"827";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"828";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"829";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"830";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"831";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"832";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"833";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"834";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"835";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"836";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"837";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"838";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"839";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"840";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"841";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"842";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"843";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"844";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"845";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"846";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"847";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"848";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"849";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"850";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"851";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"852";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"853";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"854";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"855";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"856";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"857";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"858";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"859";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"860";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"861";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"862";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"863";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"864";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"865";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"866";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"867";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"868";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"869";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"870";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"871";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"872";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"873";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"874";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"875";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"876";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"877";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"878";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"879";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"880";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
"881";35.0005846853;31.9237610816166;1.99879779599468;76.6636613224;73.8536160723;19.4520057999;20.8892647092;72.5149226057
